contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,underlying_symbol,option_type,expiration_date,quote_timestamp,downloaded_at,source
SPY260529C00669000,2026-05-06 13:48:32+00:00,669.0,63.93,64.28,67.1,0.0,0.0,1.0,487.0,0.3395146615600586,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00670000,2026-05-07 18:17:46+00:00,670.0,64.53,63.31,66.13,-1.9700012,-2.9624078,18.0,3399.0,0.33637138244628906,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00671000,2026-05-07 13:39:16+00:00,671.0,66.11,62.34,65.16,11.619999,21.32501,2.0,434.0,0.3331975860595704,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00672000,2026-05-07 18:10:47+00:00,672.0,62.07,61.37,64.19,-2.6699982,-4.1241865,1.0,728.0,0.3300237896728515,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00673000,2026-05-06 14:39:36+00:00,673.0,64.08,60.4,63.22,3.3700027,5.550985,1.0,606.0,0.3267889587402344,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00674000,2026-05-06 14:53:42+00:00,674.0,60.82,59.43,62.25,0.0,0.0,1.0,441.0,0.32355412780761705,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00675000,2026-05-07 14:57:44+00:00,675.0,63.44,58.47,61.29,0.98999786,1.5852648,6.0,994.0,0.3205634350585937,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00676000,2026-05-07 17:07:44+00:00,676.0,59.21,57.51,60.33,-2.290001,-3.7235787,2.0,973.0,0.3175422250366211,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00677000,2026-05-07 18:21:06+00:00,677.0,57.8,56.54,59.36,-2.5600014,-4.2412214,4.0,1070.0,0.31427687683105465,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00678000,2026-05-07 17:58:40+00:00,678.0,56.05,55.58,58.4,12.82,29.655333,2.0,702.0,0.3112251495361328,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00679000,2026-05-07 17:07:29+00:00,679.0,56.34,54.62,57.44,0.02999878,0.053274337,44.0,750.0,0.30811238769531246,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00680000,2026-05-07 17:51:13+00:00,680.0,53.72,53.67,56.49,-3.4799995,-6.0839148,41.0,2487.0,0.30524376403808595,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00681000,2026-05-06 18:57:45+00:00,681.0,51.3,52.71,55.53,-4.049999,-7.3170724,11.0,697.0,0.3021004849243164,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00682000,2026-05-07 16:56:42+00:00,682.0,53.61,51.76,54.58,-2.0200005,-3.631135,2.0,387.0,0.2991403094482421,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00683000,2026-05-07 17:41:17+00:00,683.0,51.68,50.81,53.62,-3.0999985,-5.658997,14.0,331.0,0.29596651306152344,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00684000,2026-05-07 17:41:17+00:00,684.0,50.73,49.86,52.67,-2.3500023,-4.427284,13.0,1563.0,0.2929758203124999,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00685000,2026-05-07 20:05:29+00:00,685.0,50.08,48.91,50.53,-2.2799988,-4.354467,18.0,1471.0,0.26364872100830083,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00686000,2026-05-07 19:32:31+00:00,686.0,48.05,47.96,50.78,-3.1000023,-6.060611,3.0,446.0,0.28711650390624993,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00687000,2026-05-06 13:35:42+00:00,687.0,45.92,47.02,49.84,0.0,0.0,1.0,454.0,0.28424788024902337,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00688000,2026-05-07 15:33:25+00:00,688.0,47.46,46.08,48.9,-1.9400024,-3.9271302,2.0,638.0,0.28134873931884763,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00689000,2026-05-06 14:29:04+00:00,689.0,45.59,45.14,47.96,-0.24000168,-0.52367806,2.0,494.0,0.27841908111572267,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00690000,2026-05-07 20:06:20+00:00,690.0,45.7,44.21,47.02,-0.6899986,-1.4873866,29.0,2871.0,0.27545890563964837,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00691000,2026-05-07 14:16:46+00:00,691.0,44.81,43.28,46.08,-1.6800003,-3.6136808,2.0,445.0,0.2724376956176757,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00692000,2026-05-07 17:19:27+00:00,692.0,43.49,42.35,45.15,-2.6799965,-5.8046274,2.0,473.0,0.26959958923339844,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00693000,2026-05-07 14:38:46+00:00,693.0,45.32,41.42,43.72,2.8199997,6.6352935,8.0,1221.0,0.256843369140625,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00694000,2026-05-07 16:13:49+00:00,694.0,41.5,40.49,43.3,-2.3600006,-5.3807583,8.0,655.0,0.2639844110107422,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00695000,2026-05-07 20:08:52+00:00,695.0,40.85,39.57,42.38,-3.2400017,-7.3486094,34.0,3728.0,0.2612378564453125,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00696000,2026-05-07 20:08:52+00:00,696.0,39.97,38.66,41.46,-2.2599983,-5.3516417,13.0,616.0,0.2583997500610352,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00697000,2026-05-07 16:57:30+00:00,697.0,38.48,37.74,39.93,-2.8300018,-6.8506455,15.0,821.0,0.24402611450195313,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00698000,2026-05-07 17:07:26+00:00,698.0,38.39,36.83,39.64,-1.6900024,-4.2165728,7.0,893.0,0.25299819274902346,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00699000,2026-05-07 17:16:24+00:00,699.0,37.01,35.92,38.73,-2.1100006,-5.3936625,6.0,627.0,0.25025163818359375,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00700000,2026-05-07 20:12:10+00:00,700.0,36.31,35.02,37.46,-2.2999992,-5.957004,72.0,7971.0,0.24091335266113278,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00701000,2026-05-07 19:25:38+00:00,701.0,33.91,34.12,36.19,-2.6800003,-7.324406,15.0,509.0,0.23157506713867188,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00702000,2026-05-06 20:02:10+00:00,702.0,36.3,33.23,36.03,-0.17000198,-0.46614197,1.0,1741.0,0.24213404357910157,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00703000,2026-05-07 17:54:13+00:00,703.0,32.24,32.33,35.14,-4.029999,-11.111108,42.0,448.0,0.2395095581054687,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00704000,2026-05-07 17:40:12+00:00,704.0,32.4,31.45,34.26,-2.2199974,-6.412471,4.0,281.0,0.2370071417236328,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00705000,2026-05-07 20:00:12+00:00,705.0,31.15,30.57,33.38,-2.9699993,-8.704571,82.0,1714.0,0.23441317352294921,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00706000,2026-05-07 16:34:40+00:00,706.0,32.26,29.69,32.5,0.36999893,1.160235,12.0,620.0,0.23175817077636718,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00707000,2026-05-07 17:19:27+00:00,707.0,29.44,28.82,31.63,-3.2399998,-9.91432,14.0,504.0,0.22919471984863282,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00708000,2026-05-07 19:52:03+00:00,708.0,28.56,27.96,30.77,-2.67,-8.549472,75.0,883.0,0.2267533380126953,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00709000,2026-05-07 19:04:06+00:00,709.0,27.4,27.1,29.91,-3.3600006,-10.923279,12.0,1036.0,0.22422040435791013,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00710000,2026-05-07 20:01:17+00:00,710.0,26.6,26.25,29.05,-3.3999996,-11.333332,115.0,3355.0,0.22162643615722655,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00711000,2026-05-07 16:03:26+00:00,711.0,25.88,25.4,28.21,-2.8900013,-10.04519,10.0,1124.0,0.2192460888671875,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00712000,2026-05-07 16:21:40+00:00,712.0,26.03,24.57,27.27,-2.2299995,-7.8910103,18.0,1233.0,0.21524832611083983,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00713000,2026-05-07 18:42:01+00:00,713.0,24.35,23.73,26.43,-3.08,-11.228581,12.0,1227.0,0.21274590972900392,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00714000,2026-05-07 14:52:16+00:00,714.0,26.89,22.9,25.61,0.48999977,1.8560598,12.0,809.0,0.2104571142578125,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00715000,2026-05-07 19:10:46+00:00,715.0,22.6,22.39,24.64,-3.1299992,-12.164784,155.0,2324.0,0.205787971496582,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00716000,2026-05-07 17:43:02+00:00,716.0,21.96,21.28,23.98,-2.7200012,-11.021074,69.0,986.0,0.20572693695068356,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00717000,2026-05-07 20:02:34+00:00,717.0,21.75,20.73,22.96,-2.1399994,-8.957721,265.0,19690.0,0.2001727932739258,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00718000,2026-05-07 20:07:47+00:00,718.0,21.0,19.99,22.13,-2.3500004,-10.064241,37.0,507.0,0.19736520416259767,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00719000,2026-05-07 18:10:39+00:00,719.0,19.44,19.02,21.61,-1.5499992,-7.384465,80.0,612.0,0.19904365417480469,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00720000,2026-05-07 20:09:30+00:00,720.0,19.38,18.53,20.56,-2.4500008,-11.223091,519.0,5877.0,0.19281813049316404,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00721000,2026-05-07 17:33:29+00:00,721.0,17.79,18.19,19.27,-3.1099987,-14.880377,132.0,1018.0,0.18305260314941402,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00722000,2026-05-07 17:25:55+00:00,722.0,17.3,17.36,18.39,-2.1400013,-11.008237,36.0,1178.0,0.17920742675781248,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00723000,2026-05-07 17:27:48+00:00,723.0,16.33,17.14,17.63,-3.0599995,-15.781328,35.0,979.0,0.1769186312866211,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00724000,2026-05-07 19:31:09+00:00,724.0,15.89,15.91,16.91,-2.6799994,-14.431876,72.0,1522.0,0.17508759490966797,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00725000,2026-05-07 20:08:08+00:00,725.0,15.79,15.15,16.6,-1.6699991,-9.564714,361.0,5103.0,0.1788717367553711,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00726000,2026-05-07 19:42:15+00:00,726.0,14.49,14.58,16.36,-2.4099998,-14.260354,24.0,965.0,0.18338829315185545,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00727000,2026-05-07 20:01:27+00:00,727.0,13.55,13.3,15.63,-2.87,-17.478685,22.0,873.0,0.18091639404296872,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00728000,2026-05-07 19:39:41+00:00,728.0,13.19,13.64,14.36,-2.3400002,-15.067613,34.0,1199.0,0.1708456939697266,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00729000,2026-05-07 19:31:34+00:00,729.0,12.47,12.63,14.26,-2.54,-16.922052,15.0,939.0,0.176766044921875,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00730000,2026-05-07 20:09:30+00:00,730.0,12.31,12.33,12.54,-1.6899996,-12.071425,1243.0,6144.0,0.16028671752929688,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00731000,2026-05-07 20:02:44+00:00,731.0,12.1,11.71,12.24,-1.5899992,-11.614312,461.0,1391.0,0.16312482391357425,True,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00732000,2026-05-07 20:06:39+00:00,732.0,11.16,11.14,11.19,-1.8699999,-14.351496,650.0,1369.0,0.15552602294921875,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00733000,2026-05-07 20:02:44+00:00,733.0,10.88,10.53,10.59,-1.3400002,-10.9656315,37960.0,37587.0,0.15387809020996096,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00734000,2026-05-07 20:02:57+00:00,734.0,10.04,9.95,10.0,-1.5100002,-13.073595,717.0,1025.0,0.15216912292480472,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00735000,2026-05-07 20:13:16+00:00,735.0,9.3,9.37,9.43,-1.5500002,-14.285715,1993.0,20290.0,0.1505364488220215,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00736000,2026-05-07 19:42:23+00:00,736.0,8.32,8.82,8.87,-2.2400007,-21.212128,918.0,1242.0,0.14884274017333982,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00737000,2026-05-07 19:42:23+00:00,737.0,7.8,8.29,8.34,-2.2600002,-22.46521,478.0,1342.0,0.14731687652587894,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00738000,2026-05-07 20:02:44+00:00,738.0,7.89,7.77,7.81,-1.31,-14.239131,554.0,922.0,0.14560790924072264,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00739000,2026-05-07 20:01:04+00:00,739.0,6.77,7.27,7.32,-1.8899999,-21.824478,345.0,1323.0,0.14420411468505856,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00740000,2026-05-07 20:11:52+00:00,740.0,6.76,6.79,6.84,-1.4499998,-17.661386,38921.0,5795.0,0.14273928558349608,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00741000,2026-05-07 20:02:44+00:00,741.0,6.53,6.33,6.38,-1.1799998,-15.304797,263.0,704.0,0.14130497375488282,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00742000,2026-05-07 20:14:45+00:00,742.0,5.92,5.89,5.94,-1.4200001,-19.346048,511.0,3210.0,0.13990117919921874,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00743000,2026-05-07 20:07:20+00:00,743.0,5.45,5.47,5.51,-1.3200002,-19.497787,362.0,2646.0,0.13840583282470703,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00744000,2026-05-07 19:47:42+00:00,744.0,4.81,5.06,5.11,-1.4900002,-23.650797,163.0,554.0,0.13712410736083985,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00745000,2026-05-07 20:13:09+00:00,745.0,4.64,4.68,4.73,-1.3200002,-22.147654,1498.0,7363.0,0.1358728991699219,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00746000,2026-05-07 19:13:06+00:00,746.0,4.1,4.31,4.36,-1.4900002,-26.654745,704.0,543.0,0.13449962188720704,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00747000,2026-05-07 20:13:09+00:00,747.0,3.95,3.97,4.01,-1.1000001,-21.78218,486.0,1040.0,0.1331873791503906,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00748000,2026-05-07 20:09:00+00:00,748.0,3.6,3.64,3.68,-1.3899999,-27.85571,620.0,1424.0,0.13190565368652346,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00749000,2026-05-07 19:48:51+00:00,749.0,3.17,3.33,3.38,-1.4299998,-31.086954,1560.0,1363.0,0.13086806640624998,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00750000,2026-05-07 20:14:47+00:00,750.0,3.08,3.05,3.09,-1.0799999,-26.405865,3817.0,7789.0,0.12970841003417968,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00755000,2026-05-07 20:14:56+00:00,755.0,1.9,1.87,1.91,-0.7800001,-29.104479,2505.0,7664.0,0.12458150817871094,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00760000,2026-05-07 20:12:17+00:00,760.0,1.12,1.1,1.13,-0.70000005,-38.46154,4968.0,14971.0,0.12085840087890626,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00765000,2026-05-07 20:02:27+00:00,765.0,0.62,0.62,0.65,-0.48000002,-43.636364,5038.0,5446.0,0.11853908813476563,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00770000,2026-05-07 20:05:29+00:00,770.0,0.38,0.36,0.38,-0.34000003,-47.222225,4142.0,4600.0,0.11805081176757812,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00775000,2026-05-07 20:02:40+00:00,775.0,0.22,0.21,0.23,-0.26,-54.166668,1365.0,2313.0,0.11902736450195311,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00780000,2026-05-07 20:04:27+00:00,780.0,0.16,0.14,0.15,-0.13,-44.827587,1386.0,2095.0,0.1215908154296875,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00785000,2026-05-07 18:52:05+00:00,785.0,0.1,0.1,0.11,-0.13,-56.52174,847.0,1420.0,0.12622944091796873,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00790000,2026-05-07 19:46:00+00:00,790.0,0.07,0.07,0.09,-0.12,-63.157894,2128.0,2688.0,0.13233289550781252,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00795000,2026-05-07 19:46:00+00:00,795.0,0.06,0.06,0.07,-0.08,-57.142857,2256.0,3521.0,0.13770393554687502,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00800000,2026-05-07 19:37:06+00:00,800.0,0.06,0.05,0.06,-0.06,-50.0,560.0,3678.0,0.14405152832031248,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00805000,2026-05-07 19:51:42+00:00,805.0,0.05,0.04,0.05,-0.029999997,-37.499996,170.0,544.0,0.149422568359375,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00810000,2026-05-07 19:22:07+00:00,810.0,0.04,0.03,0.05,-0.030000001,-42.857143,269.0,393.0,0.15821154296875,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00815000,2026-05-07 19:37:06+00:00,815.0,0.03,0.03,0.04,-0.01,-25.0,196.0,182.0,0.1626060302734375,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00820000,2026-05-07 19:22:56+00:00,820.0,0.03,0.03,0.04,-0.020000001,-40.000004,120.0,393.0,0.17090672851562502,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00825000,2026-05-07 19:37:07+00:00,825.0,0.02,0.02,0.03,0.0,0.0,266.0,41.0,0.17383638671875,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00830000,2026-05-07 19:37:07+00:00,830.0,0.02,0.02,0.03,-0.030000001,-60.0,424.0,143.0,0.18164880859375,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00835000,2026-05-07 18:42:46+00:00,835.0,0.03,0.02,0.03,0.01,50.0,197.0,64.0,0.18946123046875002,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00840000,2026-05-07 16:22:54+00:00,840.0,0.03,0.01,0.03,-0.01,-25.0,1.0,251.0,0.19727365234375,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00845000,2026-05-07 19:08:31+00:00,845.0,0.02,0.01,0.03,-0.01,-33.333336,4.0,778.0,0.20508607421874997,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00850000,2026-05-06 18:53:05+00:00,850.0,0.02,0.01,0.02,0.0,0.0,402.0,582.0,0.20508607421874997,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00855000,2026-05-07 19:02:33+00:00,855.0,0.02,0.01,0.02,0.01,100.0,41.0,1525.0,0.21094539062499998,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00860000,2026-05-07 17:00:28+00:00,860.0,0.02,0.01,0.02,0.0,0.0,512.0,3706.0,0.21875781249999998,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00865000,2026-05-07 17:00:25+00:00,865.0,0.02,0.01,0.02,0.0,0.0,401.0,618.0,0.22657023437499998,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00870000,2026-05-06 19:18:13+00:00,870.0,0.02,0.01,0.02,0.0,0.0,926.0,1876.0,0.23242955078125,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00875000,2026-05-06 18:52:52+00:00,875.0,0.01,0.0,0.02,0.0,0.0,2304.0,2306.0,0.24024197265624997,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00880000,2026-05-07 18:06:33+00:00,880.0,0.01,0.0,0.02,0.0,0.0,38.0,1613.0,0.2461012890625,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00885000,2026-05-07 18:16:00+00:00,885.0,0.02,0.0,0.02,0.01,100.0,33.0,943.0,0.25391371093750004,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260529C00890000,2026-05-07 19:39:57+00:00,890.0,0.01,0.0,0.02,0.0,0.0,55.0,5927.0,0.25977302734375,False,REGULAR,USD,SPY,call,2026-05-29,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
