timestamp,underlying_symbol,option_symbol,option_type,K,T,market_price,implied_volatility,bid,ask,mid_price,volume,open_interest,expiration_date,lastTradeDate,change,percentChange,inTheMoney,contractSize,currency,downloaded_at,source,S,return_1d,return_5d,realized_volatility,r,dividend_yield,sentiment_score,spread,relative_spread,moneyness,log_moneyness
2026-05-05T00:00:00Z,SPY,SPY260529C00710000,call,710.0,0.06575342465753424,26.6,0.2216264361572265,26.25,29.05,27.65,115.0,3355.0,2026-05-29,2026-05-07 20:01:17+00:00,-3.3999996,-11.333332,True,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,2.8000000000000007,0.10126582278481015,1.019394393705986,0.01920871930694113
2026-05-05T00:00:00Z,SPY,SPY260529C00711000,call,711.0,0.06575342465753424,25.88,0.2192460888671875,25.4,28.21,26.805,10.0,1124.0,2026-05-29,2026-05-07 16:03:26+00:00,-2.8900013,-10.04519,True,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,2.8100000000000023,0.10483118821115472,1.0179606463168074,0.017801259539061396
2026-05-05T00:00:00Z,SPY,SPY260529C00712000,call,712.0,0.06575342465753424,26.03,0.2152483261108398,24.57,27.27,25.92,18.0,1233.0,2026-05-29,2026-05-07 16:21:40+00:00,-2.2299995,-7.8910103,True,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,2.6999999999999993,0.10416666666666663,1.0165309263079354,0.016395777930326448
2026-05-05T00:00:00Z,SPY,SPY260529C00713000,call,713.0,0.06575342465753424,24.35,0.2127459097290039,23.73,26.43,25.08,12.0,1227.0,2026-05-29,2026-05-07 18:42:01+00:00,-3.08,-11.228581,True,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,2.6999999999999993,0.10765550239234448,1.015105216733871,0.014992268928006298
2026-05-05T00:00:00Z,SPY,SPY260529C00714000,call,714.0,0.06575342465753424,26.89,0.2104571142578125,22.9,25.61,24.255,12.0,809.0,2026-05-29,2026-05-07 14:52:16+00:00,0.48999977,1.8560598,True,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,2.710000000000001,0.11172954030096892,1.0136835007440477,0.013590727002717873
2026-05-05T00:00:00Z,SPY,SPY260529C00715000,call,715.0,0.06575342465753424,22.6,0.205787971496582,22.39,24.64,23.515,155.0,2324.0,2026-05-29,2026-05-07 19:10:46+00:00,-3.1299992,-12.164784,True,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,2.25,0.0956836062088029,1.0122657615821677,0.012191146648294465
2026-05-05T00:00:00Z,SPY,SPY260529C00716000,call,716.0,0.06575342465753424,21.96,0.2057269369506835,21.28,23.98,22.630000000000003,69.0,986.0,2026-05-29,2026-05-07 17:43:02+00:00,-2.7200012,-11.021074,True,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,2.6999999999999993,0.11931064958020322,1.0108519825855447,0.01079352238165655
2026-05-05T00:00:00Z,SPY,SPY260529C00717000,call,717.0,0.06575342465753424,21.75,0.2001727932739258,20.73,22.96,21.845,265.0,19690.0,2026-05-29,2026-05-07 20:02:34+00:00,-2.1399994,-8.957721,True,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,2.2300000000000004,0.10208285648889909,1.009442147184449,0.00939784874268178
2026-05-05T00:00:00Z,SPY,SPY260529C00718000,call,718.0,0.06575342465753424,21.0,0.1973652041625976,19.99,22.13,21.06,37.0,507.0,2026-05-29,2026-05-07 20:07:47+00:00,-2.3500004,-10.064241,True,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,2.1400000000000006,0.10161443494776831,1.0080362389014623,0.008004120294077951
2026-05-05T00:00:00Z,SPY,SPY260529C00719000,call,719.0,0.06575342465753424,19.44,0.1990436541748046,19.02,21.61,20.314999999999998,80.0,612.0,2026-05-29,2026-05-07 18:10:39+00:00,-1.5499992,-7.384465,True,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,2.59,0.12749200098449423,1.0066342413508345,0.006612331621255484
2026-05-05T00:00:00Z,SPY,SPY260529C00720000,call,720.0,0.06575342465753424,19.38,0.192818130493164,18.53,20.56,19.545,519.0,5877.0,2026-05-29,2026-05-07 20:09:30+00:00,-2.4500008,-11.223091,True,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,2.0299999999999976,0.10386288053210527,1.0052361382378472,0.005222477332201177
2026-05-05T00:00:00Z,SPY,SPY260529C00721000,call,721.0,0.06575342465753424,17.79,0.183052603149414,18.19,19.27,18.73,132.0,1018.0,2026-05-29,2026-05-07 17:33:29+00:00,-3.1099987,-14.880377,True,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,1.0799999999999983,0.05766150560597962,1.003841913358183,0.0038345520573531203
2026-05-05T00:00:00Z,SPY,SPY260529C00722000,call,722.0,0.06575342465753424,17.3,0.1792074267578124,17.36,18.39,17.875,36.0,1178.0,2026-05-29,2026-05-07 17:25:55+00:00,-2.1400013,-11.008237,True,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,1.0300000000000011,0.057622377622377687,1.002451550597299,0.002448550449475876
