timestamp,underlying_symbol,option_symbol,market_price,bs_price,fair_value,edge,delta,gamma,regime_label,regime_probabilities,signal,transaction_cost_estimate,safety_margin,regime_probability_stable_low_volatility,regime_probability_stress_high_volatility,regime_probability_transition_uncertainty
2026-05-05T00:00:00Z,SPY,SPY260529C00724000,16.41,13.788422646604658,16.63021469116211,0.22021469116210923,10.56761360168457,0.4064205288887024,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00725000,15.875,13.564494121830194,15.918474197387695,0.04347419738769531,10.463708877563477,0.5219436287879944,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00726000,15.469999999999999,13.40747499549127,15.219049453735352,-0.2509505462646473,10.352546691894531,0.6405806541442871,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",SELL,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00727000,14.465,12.745001790976403,14.53238582611084,0.06738582611083999,10.234089851379395,0.7617796659469604,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00728000,14.0,11.532565686944451,13.858881950378418,-0.14111804962158203,10.108345031738281,0.8849585056304932,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",SELL,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00729000,13.445,11.514969344328392,13.19898509979248,-0.24601490020751982,9.975366592407227,1.0094914436340332,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",SELL,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00730000,12.434999999999999,9.85968576378474,12.553081512451172,0.11808151245117315,9.835257530212402,1.1347225904464722,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00731000,11.975000000000001,9.640796366303448,11.921513557434082,-0.05348644256591939,9.688154220581055,1.2600159645080566,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",SELL,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00732000,11.165,8.673870451159928,11.304665565490723,0.1396655654907235,9.534260749816895,1.3847246170043945,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00733000,10.559999999999999,8.156998739595508,10.702847480773926,0.14284748077392706,9.373806953430176,1.5082834959030151,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00734000,9.975,7.6510356108422,10.116353988647461,0.1413539886474613,9.207051277160645,1.6301649808883667,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00735000,9.399999999999999,7.1661276299016095,9.545434951782227,0.14543495178222798,9.034294128417969,1.7500272989273071,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00736000,8.844999999999999,6.692829061973043,8.990323066711426,0.14532306671142692,8.855842590332031,1.8677067756652832,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00737000,8.315,6.247301387844999,8.451218605041504,0.1362186050415044,8.672004699707031,1.9833537340164185,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00738000,7.789999999999999,5.805587538169647,7.928291320800781,0.1382913208007821,8.48306941986084,2.0974833965301514,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00739000,7.295,5.40088156148758,7.421669960021973,0.12666996002197273,8.28926944732666,2.2111830711364746,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00740000,6.8149999999999995,5.0084392126422586,6.93147087097168,0.11647087097168018,8.09075927734375,2.3261542320251465,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00741000,6.355,4.634431568487344,6.457806587219238,0.10280658721923785,7.887580871582031,2.4449284076690674,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00742000,5.915,4.278807156164504,6.000733852386475,0.08573385238647457,7.679591178894043,2.5709455013275146,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00743000,5.49,3.934133944806632,5.560378551483154,0.07037855148315408,7.46645975112915,2.70859956741333,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00744000,5.085,3.6186837263303744,5.136826515197754,0.05182651519775394,7.2475738525390625,2.8632538318634033,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00745000,4.705,3.3209282983800392,4.730203151702881,0.02520315170288079,7.022038459777832,3.0409882068634033,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
